Customer_id,Gender,Age,City,Order_id,Order_date,Restaurant_name,Dish_Name,Category,Quantity,Price,Payment_method,Order_frequency,Churned,Rating,Delivery_status
C5441,FEMALE,Adult,Karachi,O9441,10-07-2023,Subway,Sandwich,Continental,1,504.21,Wallet,37,Active,5,Delayed
C3347,OTHER,Teenager,Islamabad,O7347,10-07-2023,Burger King,Pasta,Chinese,2,1014.57,Wallet,39,Inactive,2,Delayed
C5683,FEMALE,Teenager,Peshawar,O9683,10-07-2023,KFC,Sandwich,Continental,4,1182.82,Cash,12,Active,3,Delivered
C6751,OTHER,Adult,Lahore,O10751,10-07-2023,Pizza Hut,Pizza,Chinese,3,1269.92,Cash,43,Active,2,Cancelled
C6559,OTHER,Senior,Karachi,O10559,10-07-2023,KFC,Burger,Chinese,1,1404.83,Cash,45,Active,5,Delayed
C1570,FEMALE,Teenager,Lahore,O5570,11-07-2023,Burger King,Pasta,Fast Food,4,175.16,Wallet,24,Active,4,Delayed
C3902,MALE,Teenager,Peshawar,O7902,11-07-2023,Pizza Hut,Fries,Italian,2,301.62,Cash,38,Active,3,Cancelled
C6171,MALE,Teenager,Islamabad,O10171,11-07-2023,KFC,Fries,Fast Food,2,483.3,Card,35,Inactive,1,Delayed
C6592,MALE,Teenager,Multan,O10592,11-07-2023,Pizza Hut,Pasta,Fast Food,3,570.02,Card,43,Inactive,1,Delayed
C2257,OTHER,Teenager,Multan,O6257,11-07-2023,McDonald's,Burger,Continental,4,728.89,Cash,21,Active,5,Cancelled
C3553,MALE,Senior,Peshawar,O7553,11-07-2023,Pizza Hut,Pizza,Continental,4,772.32,Card,1,Inactive,2,Cancelled
C6409,OTHER,Teenager,Islamabad,O10409,11-07-2023,Subway,Pizza,Italian,2,1240.23,Card,8,Inactive,2,Cancelled
C5003,OTHER,Teenager,Peshawar,O9003,11-07-2023,Burger King,Fries,Chinese,1,1254.7,Card,32,Active,2,Delayed
C5622,FEMALE,Teenager,Islamabad,O9622,12-07-2023,KFC,Pizza,Dessert,5,196.6,Cash,4,Active,2,Cancelled
C4824,OTHER,Adult,Islamabad,O8824,12-07-2023,Pizza Hut,Burger,Italian,4,278.55,Cash,45,Inactive,1,Delivered
C5638,OTHER,Teenager,Karachi,O9638,12-07-2023,Subway,Sandwich,Continental,2,425.46,Card,18,Inactive,5,Delayed
C1437,MALE,Adult,Islamabad,O5437,12-07-2023,McDonald's,Sandwich,Fast Food,5,888.25,Wallet,35,Inactive,1,Cancelled
C1482,MALE,Teenager,Peshawar,O5482,12-07-2023,McDonald's,Burger,Continental,3,1191.54,Wallet,11,Active,3,Delayed
C1567,OTHER,Senior,Peshawar,O5567,12-07-2023,Subway,Sandwich,Italian,1,1238.38,Cash,6,Inactive,3,Delivered
C2366,OTHER,Senior,Multan,O6366,12-07-2023,Pizza Hut,Sandwich,Chinese,5,1316.66,Card,5,Active,1,Delivered
C5655,OTHER,Senior,Peshawar,O9655,12-07-2023,McDonald's,Pasta,Fast Food,5,1318.63,Cash,48,Active,2,Cancelled
C2145,FEMALE,Senior,Karachi,O6145,12-07-2023,KFC,Pasta,Italian,2,1359.53,Wallet,50,Active,1,Delayed
C3949,MALE,Adult,Peshawar,O7949,09-08-2023,Burger King,Sandwich,Chinese,2,212.59,Cash,26,Active,1,Delivered
C6999,FEMALE,Adult,Multan,O10999,09-08-2023,Subway,Sandwich,Continental,2,1033.59,Card,1,Active,1,Delayed
C1847,MALE,Senior,Lahore,O5847,09-08-2023,Subway,Fries,Continental,3,1097.28,Card,20,Active,5,Delayed
C5583,MALE,Senior,Islamabad,O9583,10-08-2023,Burger King,Pizza,Fast Food,5,268.56,Cash,37,Active,1,Cancelled
C5395,MALE,Senior,Islamabad,O9395,10-08-2023,McDonald's,Sandwich,Chinese,2,906.01,Card,16,Inactive,3,Delivered
C6315,MALE,Senior,Karachi,O10315,10-08-2023,Subway,Sandwich,Chinese,5,914.58,Cash,11,Inactive,5,Cancelled
C5314,FEMALE,Senior,Islamabad,O9314,10-08-2023,Burger King,Pasta,Dessert,2,1366,Card,35,Inactive,4,Delivered
C5004,FEMALE,Senior,Peshawar,O9004,11-08-2023,Burger King,Sandwich,Chinese,5,327.79,Cash,17,Inactive,1,Delivered
C3940,OTHER,Teenager,Peshawar,O7940,11-08-2023,Subway,Burger,Chinese,2,350.02,Card,19,Inactive,1,Delayed
C3610,OTHER,Teenager,Karachi,O7610,11-08-2023,Burger King,Pizza,Continental,3,355.37,Wallet,34,Inactive,3,Delivered
C2521,FEMALE,Adult,Peshawar,O6521,11-08-2023,Burger King,Fries,Italian,5,573.4,Card,49,Active,1,Delayed
C4426,OTHER,Adult,Peshawar,O8426,11-08-2023,Subway,Sandwich,Chinese,5,678.51,Wallet,24,Active,5,Cancelled
C1122,MALE,Teenager,Islamabad,O5122,11-08-2023,McDonald's,Fries,Fast Food,3,933.86,Card,15,Inactive,1,Cancelled
C4496,MALE,Teenager,Multan,O8496,11-08-2023,KFC,Fries,Continental,5,1100.88,Wallet,42,Inactive,1,Delivered
C3811,FEMALE,Teenager,Peshawar,O7811,11-08-2023,Burger King,Pasta,Dessert,1,1104.67,Card,19,Inactive,3,Delayed
C2369,FEMALE,Adult,Islamabad,O6369,11-08-2023,Pizza Hut,Pasta,Dessert,5,1403.58,Wallet,13,Active,4,Delayed
C1181,MALE,Senior,Karachi,O5181,11-08-2023,Pizza Hut,Pizza,Dessert,1,1483.22,Wallet,37,Active,3,Delivered
C3597,OTHER,Adult,Peshawar,O7597,12-08-2023,Burger King,Fries,Dessert,3,101.75,Cash,43,Active,1,Cancelled
C1709,OTHER,Teenager,Multan,O5709,12-08-2023,McDonald's,Sandwich,Dessert,1,340.04,Card,2,Active,4,Delayed
C2159,FEMALE,Senior,Lahore,O6159,12-08-2023,Pizza Hut,Fries,Italian,2,344.6,Cash,48,Inactive,5,Delivered
C5520,MALE,Adult,Lahore,O9520,12-08-2023,McDonald's,Pasta,Chinese,4,379.47,Wallet,36,Active,2,Cancelled
C4162,MALE,Adult,Lahore,O8162,12-08-2023,Subway,Pizza,Fast Food,4,456.41,Wallet,48,Inactive,3,Cancelled
C6197,MALE,Teenager,Multan,O10197,12-08-2023,Pizza Hut,Sandwich,Continental,1,473.14,Card,30,Active,2,Delivered
C2625,OTHER,Teenager,Multan,O6625,12-08-2023,Pizza Hut,Pasta,Continental,5,619.07,Card,39,Active,1,Delayed
C6672,FEMALE,Teenager,Peshawar,O10672,12-08-2023,Pizza Hut,Sandwich,Italian,5,887.7,Cash,2,Inactive,1,Delivered
C1705,OTHER,Senior,Lahore,O5705,12-08-2023,Subway,Burger,Dessert,1,1024.15,Wallet,20,Active,4,Delayed
C1056,FEMALE,Adult,Lahore,O5056,12-08-2023,Burger King,Pizza,Dessert,4,1025.55,Wallet,26,Active,3,Cancelled
C2463,OTHER,Teenager,Islamabad,O6463,12-08-2023,Burger King,Sandwich,Italian,1,1087.2,Wallet,48,Active,4,Delayed
C3329,FEMALE,Teenager,Islamabad,O7329,12-08-2023,KFC,Pizza,Italian,5,1094.39,Cash,15,Inactive,4,Delivered
C5261,MALE,Teenager,Karachi,O9261,12-08-2023,KFC,Burger,Continental,2,1394.64,Cash,36,Inactive,1,Cancelled
C3815,MALE,Teenager,Karachi,O7815,09-09-2023,Pizza Hut,Fries,Italian,5,122.84,Cash,43,Active,5,Delivered
C5637,MALE,Senior,Lahore,O9637,09-09-2023,Subway,Fries,Continental,3,440,Wallet,11,Active,3,Delivered
C3717,FEMALE,Senior,Islamabad,O7717,09-09-2023,Burger King,Burger,Fast Food,4,466.04,Cash,27,Inactive,1,Cancelled
C6796,OTHER,Teenager,Lahore,O10796,09-09-2023,KFC,Burger,Chinese,2,724.91,Cash,18,Inactive,4,Cancelled
C4423,MALE,Teenager,Karachi,O8423,09-09-2023,Pizza Hut,Fries,Italian,5,1010.15,Cash,25,Active,3,Cancelled
C1799,MALE,Adult,Multan,O5799,09-09-2023,Burger King,Burger,Fast Food,3,1128.96,Card,12,Active,3,Cancelled
C4628,FEMALE,Adult,Peshawar,O8628,09-09-2023,McDonald's,Pizza,Continental,3,1147.65,Wallet,45,Active,4,Delivered
C4407,OTHER,Adult,Peshawar,O8407,09-09-2023,Pizza Hut,Sandwich,Continental,5,1203.99,Wallet,1,Inactive,4,Delayed
C2045,MALE,Adult,Karachi,O6045,09-09-2023,Burger King,Sandwich,Chinese,2,1207.62,Wallet,46,Active,2,Delivered
C5061,FEMALE,Teenager,Karachi,O9061,09-09-2023,McDonald's,Burger,Chinese,2,1417.09,Card,46,Active,3,Cancelled
C1801,FEMALE,Senior,Karachi,O5801,10-09-2023,McDonald's,Burger,Italian,4,292.59,Card,11,Inactive,3,Delayed
C6809,FEMALE,Teenager,Islamabad,O10809,10-09-2023,Burger King,Fries,Continental,4,363.5,Cash,11,Active,4,Delivered
C1606,FEMALE,Teenager,Multan,O5606,10-09-2023,Subway,Fries,Fast Food,5,374.54,Cash,26,Active,1,Delayed
C4834,MALE,Senior,Multan,O8834,10-09-2023,Pizza Hut,Pizza,Continental,2,387.95,Cash,2,Active,2,Cancelled
C6537,FEMALE,Senior,Multan,O10537,10-09-2023,Subway,Pizza,Dessert,5,623.82,Wallet,28,Active,1,Delivered
C3878,FEMALE,Senior,Peshawar,O7878,10-09-2023,Pizza Hut,Fries,Italian,4,722.13,Wallet,18,Active,2,Delivered
C5516,OTHER,Senior,Multan,O9516,10-09-2023,Subway,Pasta,Italian,2,948.7,Cash,14,Active,1,Delayed
C1347,FEMALE,Adult,Peshawar,O5347,10-09-2023,Burger King,Pizza,Fast Food,1,1165.15,Wallet,45,Active,5,Delayed
C5138,FEMALE,Adult,Karachi,O9138,10-09-2023,KFC,Pizza,Chinese,5,1175.72,Card,38,Inactive,1,Cancelled
C1486,OTHER,Teenager,Lahore,O5486,10-09-2023,Pizza Hut,Pizza,Fast Food,1,1474.28,Card,34,Active,4,Delivered
C4124,FEMALE,Teenager,Multan,O8124,11-09-2023,Pizza Hut,Burger,Italian,4,385.2,Card,28,Inactive,2,Delivered
C5890,OTHER,Teenager,Lahore,O9890,11-09-2023,McDonald's,Sandwich,Italian,3,422.25,Card,49,Inactive,4,Cancelled
C3136,FEMALE,Adult,Islamabad,O7136,11-09-2023,Subway,Fries,Continental,1,638.41,Wallet,44,Active,2,Cancelled
C1900,FEMALE,Senior,Multan,O5900,11-09-2023,Subway,Pizza,Chinese,1,820.43,Card,12,Inactive,4,Cancelled
C4001,MALE,Teenager,Peshawar,O8001,11-09-2023,McDonald's,Fries,Continental,2,825.05,Cash,49,Inactive,5,Delivered
C4449,MALE,Adult,Lahore,O8449,11-09-2023,McDonald's,Fries,Fast Food,2,1078.56,Wallet,21,Active,1,Cancelled
C3920,OTHER,Adult,Multan,O7920,11-09-2023,McDonald's,Pizza,Fast Food,1,1411.28,Wallet,17,Active,5,Delayed
C4812,MALE,Adult,Karachi,O8812,11-09-2023,Burger King,Burger,Italian,4,1432.29,Cash,34,Inactive,4,Delivered
C1746,FEMALE,Senior,Peshawar,O5746,12-09-2023,McDonald's,Fries,Continental,1,437.22,Wallet,48,Active,2,Cancelled
C4841,MALE,Senior,Islamabad,O8841,12-09-2023,Subway,Sandwich,Dessert,1,654.21,Cash,2,Inactive,5,Cancelled
C4739,MALE,Senior,Karachi,O8739,12-09-2023,Pizza Hut,Fries,Chinese,5,948.06,Cash,10,Active,1,Delivered
C3399,OTHER,Adult,Islamabad,O7399,12-09-2023,KFC,Fries,Italian,3,966.26,Card,10,Active,4,Delayed
C2647,OTHER,Adult,Lahore,O6647,12-09-2023,McDonald's,Pizza,Dessert,4,973.21,Cash,31,Inactive,2,Delivered
C2496,FEMALE,Senior,Islamabad,O6496,12-09-2023,KFC,Pizza,Italian,4,1034.86,Card,42,Active,5,Delayed
C6662,FEMALE,Teenager,Multan,O10662,12-09-2023,Subway,Pizza,Continental,4,1081.78,Wallet,24,Active,3,Delivered
C5745,MALE,Teenager,Karachi,O9745,12-09-2023,Subway,Pizza,Chinese,4,1184.3,Wallet,13,Inactive,1,Delivered
C6481,OTHER,Senior,Islamabad,O10481,12-09-2023,KFC,Sandwich,Dessert,4,1222.03,Wallet,50,Inactive,5,Delivered
C3941,OTHER,Adult,Lahore,O7941,09-10-2023,Burger King,Sandwich,Italian,3,257.86,Wallet,47,Inactive,5,Cancelled
C2161,FEMALE,Senior,Karachi,O6161,09-10-2023,KFC,Pizza,Fast Food,1,394.08,Card,1,Inactive,4,Delayed
C5413,OTHER,Teenager,Islamabad,O9413,09-10-2023,Subway,Pasta,Chinese,3,460.45,Card,40,Active,4,Cancelled
C6145,MALE,Senior,Multan,O10145,09-10-2023,Subway,Fries,Continental,1,512.77,Cash,18,Inactive,1,Cancelled
C2522,OTHER,Teenager,Peshawar,O6522,09-10-2023,KFC,Sandwich,Italian,4,589.82,Cash,28,Inactive,2,Delivered
C6438,MALE,Senior,Lahore,O10438,09-10-2023,Burger King,Pasta,Continental,3,648.85,Card,36,Inactive,5,Delivered
C3321,MALE,Teenager,Multan,O7321,09-10-2023,Burger King,Pasta,Dessert,5,689.01,Card,3,Inactive,3,Cancelled
C2536,FEMALE,Adult,Karachi,O6536,09-10-2023,McDonald's,Burger,Fast Food,3,882.75,Wallet,16,Active,4,Delayed
C5088,OTHER,Senior,Lahore,O9088,09-10-2023,Subway,Pasta,Fast Food,5,1397.42,Card,18,Active,2,Cancelled
C1075,MALE,Adult,Lahore,O5075,09-10-2023,Subway,Pasta,Continental,2,1452.79,Cash,30,Active,4,Cancelled
C2167,MALE,Senior,Multan,O6167,09-10-2023,McDonald's,Sandwich,Italian,4,1460.35,Card,9,Active,5,Cancelled
C3563,OTHER,Senior,Lahore,O7563,10-10-2023,Burger King,Sandwich,Italian,2,378.24,Card,34,Inactive,3,Delayed
C6520,OTHER,Adult,Peshawar,O10520,10-10-2023,McDonald's,Pizza,Continental,4,408.34,Card,37,Active,1,Cancelled
C2210,FEMALE,Teenager,Lahore,O6210,10-10-2023,McDonald's,Burger,Chinese,4,632.66,Cash,14,Active,5,Cancelled
C4965,OTHER,Adult,Karachi,O8965,10-10-2023,Pizza Hut,Fries,Dessert,4,740.92,Wallet,13,Active,4,Cancelled
C2400,MALE,Teenager,Lahore,O6400,10-10-2023,Burger King,Pasta,Chinese,4,911.26,Cash,48,Active,1,Delivered
C6970,MALE,Senior,Karachi,O10970,10-10-2023,KFC,Pizza,Fast Food,3,1016.59,Wallet,32,Inactive,5,Cancelled
C2380,MALE,Teenager,Islamabad,O6380,10-10-2023,KFC,Burger,Dessert,5,1323.45,Wallet,43,Inactive,5,Delayed
C3880,OTHER,Senior,Lahore,O7880,10-10-2023,Burger King,Pizza,Fast Food,1,1448.45,Card,45,Inactive,1,Delayed
C4569,MALE,Adult,Multan,O8569,11-10-2023,McDonald's,Fries,Chinese,1,109.77,Cash,14,Active,2,Cancelled
C6952,FEMALE,Adult,Multan,O10952,11-10-2023,Pizza Hut,Fries,Continental,4,258,Wallet,50,Active,1,Delivered
C1195,MALE,Senior,Peshawar,O5195,11-10-2023,Pizza Hut,Burger,Chinese,2,480.79,Card,30,Active,2,Cancelled
C4127,FEMALE,Adult,Multan,O8127,11-10-2023,Pizza Hut,Pizza,Dessert,5,755.69,Cash,6,Inactive,1,Delayed
C4881,FEMALE,Teenager,Lahore,O8881,11-10-2023,Subway,Pizza,Fast Food,4,1171.3,Cash,13,Active,3,Delivered
C6852,FEMALE,Adult,Multan,O10852,12-10-2023,Burger King,Burger,Fast Food,5,172.02,Card,20,Active,3,Cancelled
C2895,OTHER,Senior,Islamabad,O6895,12-10-2023,Burger King,Fries,Fast Food,1,714.28,Wallet,41,Inactive,2,Cancelled
C3352,OTHER,Adult,Karachi,O7352,12-10-2023,Burger King,Fries,Dessert,5,1131.6,Cash,4,Inactive,5,Delivered
C1279,FEMALE,Teenager,Karachi,O5279,09-11-2023,KFC,Sandwich,Dessert,4,167.37,Cash,24,Inactive,3,Delayed
C6753,OTHER,Teenager,Multan,O10753,09-11-2023,KFC,Sandwich,Dessert,5,172.45,Cash,6,Active,5,Cancelled
C3641,MALE,Adult,Karachi,O7641,09-11-2023,Burger King,Sandwich,Continental,3,191.26,Card,33,Inactive,2,Cancelled
C3998,FEMALE,Senior,Karachi,O7998,09-11-2023,Pizza Hut,Pasta,Fast Food,1,309.02,Card,2,Active,5,Cancelled
C3956,OTHER,Teenager,Lahore,O7956,09-11-2023,Pizza Hut,Pizza,Chinese,5,365.02,Cash,49,Inactive,4,Cancelled
C1800,FEMALE,Adult,Multan,O5800,09-11-2023,KFC,Burger,Chinese,4,412.61,Cash,47,Active,2,Delayed
C6266,OTHER,Senior,Karachi,O10266,09-11-2023,Pizza Hut,Burger,Dessert,3,465.95,Card,38,Inactive,4,Cancelled
C2280,MALE,Teenager,Karachi,O6280,09-11-2023,McDonald's,Burger,Chinese,1,739.3,Cash,14,Inactive,2,Cancelled
C4699,OTHER,Senior,Islamabad,O8699,09-11-2023,McDonald's,Pasta,Fast Food,5,749.95,Card,38,Active,2,Delayed
C3333,OTHER,Teenager,Lahore,O7333,09-11-2023,McDonald's,Burger,Dessert,5,819.6,Cash,47,Inactive,3,Delivered
C5166,FEMALE,Teenager,Karachi,O9166,09-11-2023,McDonald's,Pasta,Chinese,3,898.92,Cash,27,Active,3,Delivered
C5113,FEMALE,Adult,Peshawar,O9113,09-11-2023,Burger King,Pizza,Fast Food,5,1381.09,Wallet,23,Inactive,1,Delivered
C6015,OTHER,Adult,Islamabad,O10015,09-11-2023,Burger King,Pasta,Continental,1,1423.77,Wallet,24,Inactive,3,Cancelled
C2458,FEMALE,Adult,Islamabad,O6458,09-11-2023,Burger King,Fries,Fast Food,3,1442.35,Wallet,13,Inactive,1,Delayed
C6172,OTHER,Adult,Islamabad,O10172,09-11-2023,Burger King,Burger,Italian,3,1443.13,Card,1,Inactive,1,Delayed
C2560,MALE,Senior,Multan,O6560,10-11-2023,KFC,Pasta,Continental,5,130.33,Wallet,17,Inactive,2,Cancelled
C2651,OTHER,Adult,Islamabad,O6651,10-11-2023,Subway,Pasta,Continental,3,569.69,Card,2,Inactive,4,Delayed
C6563,OTHER,Senior,Islamabad,O10563,10-11-2023,Pizza Hut,Pasta,Continental,5,954.89,Wallet,5,Inactive,1,Cancelled
C3530,OTHER,Teenager,Islamabad,O7530,10-11-2023,KFC,Pizza,Dessert,2,1355.58,Cash,4,Inactive,3,Delayed
C3586,FEMALE,Adult,Multan,O7586,11-11-2023,Burger King,Pizza,Dessert,3,128.78,Wallet,27,Active,2,Cancelled
C2401,MALE,Senior,Multan,O6401,11-11-2023,Burger King,Pizza,Fast Food,2,213.28,Cash,37,Inactive,2,Delivered
C2034,FEMALE,Teenager,Peshawar,O6034,11-11-2023,Subway,Fries,Continental,5,379.03,Card,34,Inactive,3,Delivered
C6569,MALE,Senior,Multan,O10569,11-11-2023,McDonald's,Sandwich,Continental,2,827.9,Wallet,44,Active,5,Delivered
C5933,FEMALE,Adult,Islamabad,O9933,11-11-2023,McDonald's,Sandwich,Fast Food,2,836.29,Card,1,Active,2,Delayed
C6724,FEMALE,Teenager,Multan,O10724,11-11-2023,KFC,Pizza,Chinese,5,1075.94,Cash,39,Active,3,Delivered
C5813,MALE,Teenager,Islamabad,O9813,11-11-2023,McDonald's,Sandwich,Italian,2,1080.99,Card,45,Inactive,2,Delivered
C3738,MALE,Adult,Peshawar,O7738,11-11-2023,Burger King,Sandwich,Dessert,4,1297.29,Cash,23,Active,4,Cancelled
C6810,OTHER,Senior,Multan,O10810,11-11-2023,KFC,Sandwich,Dessert,5,1464.24,Wallet,32,Active,1,Cancelled
C3506,OTHER,Senior,Islamabad,O7506,12-11-2023,KFC,Burger,Continental,2,569.09,Cash,18,Active,2,Cancelled
C6082,FEMALE,Senior,Peshawar,O10082,12-11-2023,Subway,Pizza,Chinese,5,706.37,Wallet,39,Inactive,2,Delivered
C4653,MALE,Senior,Peshawar,O8653,12-11-2023,McDonald's,Pasta,Chinese,2,738.11,Cash,18,Active,4,Delayed
C2811,FEMALE,Senior,Peshawar,O6811,12-11-2023,Subway,Pizza,Dessert,5,903.75,Wallet,26,Active,1,Cancelled
C3836,OTHER,Adult,Multan,O7836,12-11-2023,McDonald's,Pizza,Continental,5,1043.07,Wallet,43,Active,4,Cancelled
C2498,MALE,Teenager,Multan,O6498,12-11-2023,KFC,Pizza,Continental,5,1200.74,Cash,13,Active,3,Cancelled
C5688,FEMALE,Senior,Lahore,O9688,12-11-2023,Subway,Pizza,Dessert,1,1247.88,Wallet,36,Active,2,Delayed
C5067,MALE,Senior,Multan,O9067,09-12-2023,Pizza Hut,Burger,Fast Food,1,582.15,Cash,13,Active,5,Delayed
C1043,OTHER,Senior,Multan,O5043,09-12-2023,Pizza Hut,Pizza,Continental,1,664.72,Card,11,Inactive,2,Delayed
C1176,OTHER,Adult,Lahore,O5176,09-12-2023,Pizza Hut,Sandwich,Dessert,2,746.63,Card,47,Active,5,Delivered
C6181,OTHER,Adult,Karachi,O10181,09-12-2023,Subway,Fries,Chinese,5,752.8,Card,33,Inactive,4,Delivered
C2453,OTHER,Senior,Peshawar,O6453,09-12-2023,Burger King,Pizza,Continental,3,889.41,Cash,24,Active,5,Cancelled
C4592,OTHER,Senior,Peshawar,O8592,09-12-2023,KFC,Sandwich,Italian,1,1064.71,Card,12,Active,4,Delivered
C5410,MALE,Senior,Multan,O9410,09-12-2023,Burger King,Sandwich,Continental,2,1217.64,Cash,27,Active,4,Delayed
C1918,MALE,Teenager,Multan,O5918,09-12-2023,Pizza Hut,Pasta,Continental,5,1367.65,Wallet,7,Inactive,4,Delivered
C3672,MALE,Adult,Karachi,O7672,09-12-2023,McDonald's,Sandwich,Italian,1,1394.3,Cash,16,Inactive,5,Cancelled
C6966,MALE,Adult,Islamabad,O10966,10-12-2023,Burger King,Fries,Continental,3,282.79,Cash,44,Inactive,3,Delayed
C5470,FEMALE,Teenager,Lahore,O9470,10-12-2023,Pizza Hut,Pizza,Chinese,3,397.24,Cash,17,Active,3,Cancelled
C6638,MALE,Adult,Islamabad,O10638,10-12-2023,KFC,Burger,Dessert,1,473.6,Wallet,35,Inactive,1,Delayed
C2513,MALE,Senior,Lahore,O6513,10-12-2023,Pizza Hut,Fries,Chinese,5,844.54,Wallet,50,Inactive,5,Cancelled
C2732,FEMALE,Senior,Lahore,O6732,10-12-2023,Pizza Hut,Sandwich,Dessert,2,863.87,Card,37,Inactive,4,Delivered
C1041,FEMALE,Adult,Multan,O5041,10-12-2023,KFC,Pasta,Italian,5,1036.39,Wallet,10,Active,2,Delayed
C1543,MALE,Adult,Islamabad,O5543,10-12-2023,McDonald's,Sandwich,Continental,1,1059.59,Card,45,Active,3,Cancelled
C2004,MALE,Adult,Lahore,O6004,10-12-2023,McDonald's,Pasta,Italian,5,1187.55,Wallet,16,Active,2,Delivered
C1832,MALE,Adult,Islamabad,O5832,10-12-2023,Subway,Sandwich,Dessert,3,1420.4,Wallet,49,Active,1,Delayed
C1718,FEMALE,Senior,Islamabad,O5718,11-12-2023,Burger King,Pasta,Dessert,5,190.01,Cash,37,Inactive,2,Delayed
C2846,FEMALE,Adult,Multan,O6846,11-12-2023,Burger King,Pasta,Continental,4,312.92,Cash,33,Active,3,Delivered
C3212,FEMALE,Teenager,Karachi,O7212,11-12-2023,Subway,Pasta,Fast Food,3,635.23,Cash,34,Active,5,Delivered
C3891,FEMALE,Adult,Lahore,O7891,11-12-2023,Subway,Fries,Italian,2,907.09,Wallet,46,Inactive,1,Delivered
C1968,MALE,Adult,Karachi,O5968,11-12-2023,Burger King,Burger,Fast Food,5,955.89,Wallet,14,Inactive,1,Delayed
C2570,MALE,Teenager,Peshawar,O6570,11-12-2023,McDonald's,Sandwich,Italian,5,957.16,Cash,25,Active,3,Delayed
C5163,FEMALE,Adult,Karachi,O9163,11-12-2023,KFC,Burger,Fast Food,2,1212.2,Card,1,Inactive,1,Delivered
C3182,MALE,Teenager,Multan,O7182,11-12-2023,KFC,Pizza,Italian,5,1363.02,Card,48,Inactive,1,Cancelled
C4896,FEMALE,Senior,Lahore,O8896,11-12-2023,Burger King,Pasta,Dessert,1,1397.19,Wallet,11,Inactive,4,Delivered
C3361,OTHER,Teenager,Islamabad,O7361,11-12-2023,McDonald's,Burger,Italian,1,1473.03,Wallet,23,Inactive,4,Cancelled
C2172,MALE,Teenager,Peshawar,O6172,12-12-2023,Pizza Hut,Sandwich,Italian,2,221.28,Cash,19,Inactive,4,Delivered
C4593,MALE,Teenager,Islamabad,O8593,12-12-2023,KFC,Pasta,Continental,2,512.23,Wallet,6,Inactive,2,Delivered
C4921,OTHER,Teenager,Peshawar,O8921,12-12-2023,Pizza Hut,Pizza,Dessert,1,536.5,Card,24,Active,2,Cancelled
C1029,MALE,Senior,Peshawar,O5029,12-12-2023,KFC,Pizza,Chinese,4,676.24,Card,42,Inactive,1,Cancelled
C5198,MALE,Senior,Peshawar,O9198,12-12-2023,Pizza Hut,Sandwich,Dessert,5,914.7,Wallet,47,Active,5,Cancelled
C6459,FEMALE,Senior,Peshawar,O10459,12-12-2023,Burger King,Burger,Chinese,4,960.55,Cash,19,Inactive,5,Delayed
C5529,FEMALE,Teenager,Multan,O9529,12-12-2023,KFC,Fries,Chinese,2,1207.8,Cash,12,Inactive,4,Delayed
C3890,FEMALE,Teenager,Peshawar,O7890,12-12-2023,Subway,Pasta,Italian,3,1302.78,Cash,21,Active,1,Delayed
C3645,MALE,Adult,Islamabad,O7645,01-01-2024,KFC,Pizza,Dessert,4,191.45,Card,14,Inactive,4,Delivered
C6221,OTHER,Senior,Lahore,O10221,01-01-2024,Subway,Sandwich,Italian,4,244.14,Cash,13,Inactive,3,Delayed
C2988,OTHER,Adult,Peshawar,O6988,01-01-2024,Subway,Pasta,Chinese,5,387.58,Card,17,Active,3,Delayed
C6738,MALE,Senior,Lahore,O10738,01-01-2024,KFC,Pasta,Continental,2,889.63,Wallet,29,Active,2,Delivered
C3740,MALE,Adult,Peshawar,O7740,01-01-2024,KFC,Pizza,Fast Food,2,917.11,Cash,12,Active,1,Delayed
C3472,OTHER,Senior,Peshawar,O7472,01-01-2024,Burger King,Burger,Fast Food,2,1054.88,Card,24,Active,4,Delivered
C4730,FEMALE,Teenager,Islamabad,O8730,01-01-2024,McDonald's,Pasta,Dessert,1,1062.47,Wallet,20,Inactive,5,Cancelled
C3626,MALE,Senior,Multan,O7626,02-01-2024,Subway,Burger,Dessert,4,296.34,Wallet,12,Active,3,Delivered
C5982,FEMALE,Adult,Karachi,O9982,02-01-2024,Pizza Hut,Sandwich,Fast Food,4,814,Cash,34,Inactive,3,Delivered
C1766,MALE,Teenager,Peshawar,O5766,02-01-2024,KFC,Sandwich,Chinese,3,870.23,Cash,40,Active,2,Delivered
C3084,OTHER,Adult,Karachi,O7084,02-01-2024,Subway,Sandwich,Dessert,4,956.21,Cash,35,Inactive,2,Delivered
C2439,OTHER,Adult,Karachi,O6439,02-01-2024,McDonald's,Burger,Continental,4,1196.99,Card,32,Active,2,Cancelled
C2575,MALE,Senior,Islamabad,O6575,02-01-2024,Burger King,Pasta,Fast Food,1,1290.2,Cash,42,Active,1,Cancelled
C1860,OTHER,Adult,Karachi,O5860,02-01-2024,Subway,Pasta,Chinese,3,1361.64,Wallet,31,Inactive,5,Cancelled
C2007,OTHER,Adult,Peshawar,O6007,02-01-2024,Subway,Pasta,Italian,5,1478.69,Cash,21,Active,1,Delivered
C3832,FEMALE,Adult,Multan,O7832,03-01-2024,KFC,Pizza,Continental,4,292.94,Cash,11,Active,5,Delivered
C5352,OTHER,Teenager,Lahore,O9352,03-01-2024,McDonald's,Burger,Chinese,2,496.55,Wallet,1,Active,5,Delayed
